Locality_Num,Catalogue_Num,Pit,Level_mean,Level_min,Level_max,Drawer,Higher_Classification,Family,MS_classification,Element,NISP,Details,Notes,Quadrant,GMM?,TeethCorrosion
41229,27584,1A,102.5,100,105,2B12,lizard,,,tibia,1,,,100,,
41229,27585,1A,102.5,100,105,2B12,lizard,Phrynosomatidae,,maxilla,1,1R,"slightly tricuspid, slightly eroded tooth crowns",50,,crown
41229,27586,1A,102.5,100,105,2B12,lizard,,,vertebra,5,,,,,
41229,27587,1B,102.5,100,105,2B12,lizard,,,vertebra,7,,,,,
41229,27588,1C,102.5,100,105,2B12,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27589,1C,102.5,100,105,2B12,lizard,Pleurodonta cf. Crotaphytidae,,dentary,1,1L,"eroded crown, wide teeth, wide sup mk lip",25,,crown
41229,27590,1C,102.5,100,105,2B12,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",100,Yes,crown
41229,27591,1C,102.5,100,105,2B12,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",25,,crown
41229,27592,1C,102.5,100,105,2B12,lizard,Teiidae,Teiinae,dentary,1,1L,bicuspid,100,,none
41229,27593,1C,102.5,100,105,2B12,lizard,,,pelvis,1,1L,,50,,
41229,27594,1C,102.5,100,105,2B12,lizard,Teiidae,Teiinae,premaxilla,1,,,100,,
41229,27595,1C,102.5,100,105,2B12,lizard,,,vertebra,16,,,,,
41229,27596,1D,102.5,100,105,2B13,lizard,,,pelvis,1,1L,,50,,
41229,27597,1D,102.5,100,105,2B13,lizard,Phrynosomatidae,cf. Sceloporinae,postorbital,1,,,100,,
41229,27598,1D,102.5,100,105,2B13,lizard,,,vertebra,1,,sacrum ,,,
41229,27599,1E,102.5,100,105,2B13,lizard,Anguidae,cf. Gerrhonotus,coronoid,1,1L,,75,,
41229,27600,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",25,,crown
41229,27601,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1R,"tubercle, open mk",75,,none
41229,27602,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,,dentary,1,1L,"unicuspid, closed mk",100,,none
41229,27603,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,Urosaurus,dentary,1,1L,"slightly tricuspid, fused mk",100,,crown
41229,27604,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27605,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,50,,
41229,27606,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,,100,,crown
41229,27607,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,,maxilla,1,1R,"slightly tricuspid, slightly eroded tooth crowns",100,Yes,crown
41229,27608,1E,102.5,100,105,2B13,lizard,Anguidae,,osteoderm,2,,,,,
41229,27609,1E,102.5,100,105,2B13,lizard,Phrynosomatidae,,parietal,1,,,100,,
41229,27610,1E,102.5,100,105,2B13,lizard,Teiidae,Teiinae,parietal,1,,"sculpturing present,large",100,,
41229,27611,1E,102.5,100,105,2B13,lizard,,,vertebra,14,,,,,
41229,27612,1,107.5,105,110,2B15,lizard,Phrynosomatidae,,dentary,1,1R,tricuspid,100,Yes,none
41229,27613,1,107.5,105,110,2B15,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,Maybe,crown
41229,27614,1,107.5,105,110,2B15,lizard,Anguidae,cf. Gerrhonotus,dentary,1,1L,"unicuspid, recurved teeth",25,,crown
41229,27615,1,107.5,105,110,2B15,lizard,,,femur,1,1L,,100,,
41229,27616,1,107.5,105,110,2B15,lizard,,,humerus,1,1R,,100,,
41229,27617,1,107.5,105,110,2B15,lizard,Phrynosomatidae,,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns",100,,crown
41229,27618,1,107.5,105,110,2B15,lizard,,,ulna,1,,,100,,
41229,27619,1,107.5,105,110,2B15,lizard,,,vertebra,7,,,,,
41229,27620,1A,107.5,105,110,2B14,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1L,"tubercle, open mk",100,,none
41229,27621,1A,107.5,105,110,2B14,lizard,,,femur,1,1L,,100,,
41229,27622,1A,107.5,105,110,2B14,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,27623,1A,107.5,105,110,2B15,lizard,Phrynosomatidae,Phrynosoma,frontal,1,1L,fragment,25,,
41229,27624,1A,107.5,105,110,2B14,lizard,,,maxilla,1,1L,"eroded crown, wide teeth,fragment",25,,crown
41229,27625,1A,107.5,105,110,2B14,lizard,,,vertebra,1,,,,,
41229,27626,1A,107.5,105,110,2B15,lizard,,,vertebra,3,,,,,
41229,27627,1C,107.5,105,110,2B14,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",50,,crown
41229,27628,1C,107.5,105,110,2B14,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27629,1C,107.5,105,110,2B14,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",25,,crown
41229,27630,1C,107.5,105,110,2B14,lizard,,,dentary,1,1L,eroded tooth shaft and crown,75,,shaft
41229,27631,1C,107.5,105,110,2B15,lizard,Scincidae,Scincinae,dentary,1,1L,"unicuspid, deep gutter",75,,crown
41229,27632,1C,107.5,105,110,2B14,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,27633,1C,107.5,105,110,2B14,lizard,Phrynosomatidae,,maxilla,1,1L,tricuspid,100,,none
41229,27634,1C,107.5,105,110,2B14,lizard,Phrynosomatidae,,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns and shaft",100,,shaft
41229,27635,1C,107.5,105,110,2B15,lizard,,,dentary,1,1L,"eroded crown,fragment",0,,crown
41229,27636,1C,107.5,105,110,2B15,lizard,Phrynosomatidae,cf. Sceloporus,parietal,1,,slightly sculpted,50,,
41229,27637,1C,107.5,105,110,2B14,lizard,,,pelvis,1,1R,burned,75,,
41229,27638,1C,107.5,105,110,2B14,lizard,Phrynosomatidae,Phrynosoma,roofing bone,1,,fragment,0,,
41229,27639,1C,107.5,105,110,2B14,lizard,,,vertebra,8,,,,,
41229,27640,1C,107.5,105,110,2B14,lizard,,,vertebra,2,,,,,
41229,27641,1D,107.5,105,110,2B14,lizard,,,femur,1,1R,,75,,
41229,27642,1D,107.5,105,110,2B14,lizard,Teiidae,Teiinae,frontal,1,,,75,,
41229,27643,1D,107.5,105,110,2B14,lizard,Phrynosomatidae,,maxilla,1,1L,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27644,1D,107.5,105,110,2B14,lizard,Phrynosomatidae,,maxilla,1,1L,tricuspid,100,,none
41229,27645,1D,107.5,105,110,2B14,lizard,Teiidae,Teiinae,maxilla,1,1R,eroded crown,75,,crown
41229,27646,1D,107.5,105,110,2B14,lizard,Phrynosomatidae,,maxilla,1,1L,"slightly tricuspid, eroded tooth crowns",25,,crown
41229,27647,1D,107.5,105,110,2B14,lizard,Anguidae,,osteoderm,3,,,,,
41229,27648,1D,107.5,105,110,2B14,lizard,,,scapulocorocoid,1,1L,,100,,
41229,27649,1D,107.5,105,110,2B15,lizard,cf. Phrynosomatidae,,braincase,1,,sphenoid+basioccipital,,,
41229,27650,1D,107.5,105,110,2B15,lizard,,,braincase,1,,sphenoid+basioccipital,,,
41229,27651,1D,107.5,105,110,2B14,lizard,,,vertebra,13,,,,,
41229,27652,1E,107.5,105,110,2B15,lizard,Phrynosomatidae,,frontal,1,,,25,,
41229,27653,1E,107.5,105,110,2B15,lizard,Phrynosomatidae,,maxilla,1,1R,missing crowns,100,,crown
41229,27654,1E,107.5,105,110,2B15,lizard,,,pelvis,1,1R,,75,,
41229,27655,1E,107.5,105,110,2B15,lizard,,,vertebra,1,,,,,
41229,27656,1,112.5,110,115,2B16,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,27657,1,112.5,110,115,2B16,lizard,Anguidae,cf. Gerrhonotus,premaxilla,1,,,100,,
41229,27658,1,112.5,110,115,2B16,lizard,,,vertebra,6,,,,,
41229,27659,1A,112.5,110,115,2B16,lizard,Anguidae,cf. Gerrhonotus,dentary,1,1R,"unicuspid, recurved teeth",100,,none
41229,27660,1A,112.5,110,115,2B16,lizard,,,humerus,1,1R,,100,,
41229,27661,1A,112.5,110,115,2B16,lizard,Crotaphytidae,,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns",50,,crown
41229,27662,1A,112.5,110,115,2B16,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,"unicuspid, 1 tooth looks bicuspid",100,,none
41229,27663,1A,112.5,110,115,2B16,lizard,Scincidae,Scincinae,maxilla,1,1R,"unicuspid, slightly eroded cown",100,,crown
41229,27664,1A,112.5,110,115,2B16,lizard,,,vertebra,7,,,,,
41229,27665,1A,112.5,110,115,2B16,lizard,,,vertebra,3,,,,,
41229,27666,1B,112.5,110,115,2B16,lizard,cf. Phrynosomatidae,,dentary,1,1L,eroded tooth shaft and crown,75,,shaft
41229,27667,1B,112.5,110,115,2B16,lizard,Anguidae,,osteoderm,1,,,,,
41229,27668,1B,112.5,110,115,2B16,lizard,,,vertebra,2,,,,,
41229,27669,1D,112.5,110,115,2B17,lizard,,,atlas,1,,,,,
41229,27670,1D,112.5,110,115,2B17,lizard,Teiidae,Teiinae,dentary,1,1R,bicuspid,100,,none
41229,27671,1D,112.5,110,115,2B17,lizard,Scincidae,Scincinae,dentary,1,1R,"unicuspid, striated crowns",75,,none
41229,27672,1D,112.5,110,115,2B17,lizard,,,femur,1,1R,,100,,
41229,27673,1D,112.5,110,115,2B17,lizard,Phrynosomatidae,cf. Sceloporus,frontal,1,,slightly sculpted,100,,
41229,27674,1D,112.5,110,115,2B17,lizard,,,humerus,1,1L,,25,,
41229,27675,1D,112.5,110,115,2B17,lizard,,,humerus,1,1R,,25,,
41229,27676,1D,112.5,110,115,2B17,lizard,,,phalanges,1,,,,,
41229,27677,1D,112.5,110,115,2B17,lizard,Phrynosomatidae,,maxilla,1,1L,slightly eroded tooth crowns,50,,crown
41229,27678,1D,112.5,110,115,2B17,lizard,Teiidae,Teiinae,maxilla,1,1L,bicuspid slightly eroded tooth crowns,75,,crown
41229,27679,1D,112.5,110,115,2B17,lizard,Anguidae,,osteoderm,4,,,,,
41229,27680,1D,112.5,110,115,2B17,lizard,Phrynosomatidae,Phrynosoma cornutum,parietal,1,1L,"1 long horn, 1 small middle horn,fragment",50,,
41229,27681,1D,112.5,110,115,2B17,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,squamosal,1,1R,"3 horns, 2 broken",100,,
41229,27682,1D,112.5,110,115,2B17,lizard,,,vertebra,12,,,,,
41229,27683,1E,112.5,110,115,2B16,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,27684,1E,112.5,110,115,2B16,lizard,Phrynosomatidae,,pterygoid,1,1R,,50,,
41229,27685,1E,112.5,110,115,2B16,lizard,,,vertebra,1,,,,,
41229,27686,1E,112.5,110,115,2B16,lizard,,,vertebra,1,,caudal,,,
41229,27687,1,117.5,115,120,2B17,lizard,,,atlas,1,,,,,
41229,27688,1,117.5,115,120,2B17,lizard,Teiidae,Teiinae,dentary,1,1L,bicuspid some tricuspid,100,,none
41229,27689,1,117.5,115,120,2B17,lizard,Teiidae,Teiinae,frontal,1,,,50,,
41229,27690,1,117.5,115,120,2B17,lizard,Teiidae,Teiinae,maxilla,1,1L,bicuspid,100,,none
41229,27691,1,117.5,115,120,2B17,lizard,Scincidae,Scincinae,maxilla,1,1L,"unicuspid, slightly eroded cown",100,,crown
41229,27692,1,117.5,115,120,2B17,lizard,Phrynosomatidae,,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27693,1,117.5,115,120,2B17,lizard,,,vertebra,3,,,,,
41229,27694,1A,117.5,115,120,2B17,lizard,Phrynosomatidae,,dentary,1,1L,tricuspid,75,,none
41229,27695,1A,117.5,115,120,2B17,lizard,Phrynosomatidae,,maxilla,1,1R,tricuspid,100,,none
41229,27696,1A,117.5,115,120,2B17,lizard,Teiidae,Teiinae,maxilla,1,1R,bicuspid,25,,none
41229,27697,1A,117.5,115,120,2B17,lizard,Anguidae,,osteoderm,3,,,,,
41229,27698,1A,117.5,115,120,2B17,lizard,,,vertebra,10,,,,,
41229,27699,1D,117.5,115,120,2B17,lizard,Teiidae,Teiinae,coronoid,1,1L,,100,,
41229,27700,1D,117.5,115,120,2B17,lizard,Phrynosomatidae,,coronoid,1,1R,,100,,
41229,27701,1D,117.5,115,120,2B17,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27702,1D,117.5,115,120,2B17,lizard,,,humerus,1,1L,,100,,
41229,27703,1D,117.5,115,120,2B17,lizard,Teiidae,Teiinae,maxilla,1,1R,bicuspid,100,,none
41229,27704,1D,117.5,115,120,2B17,lizard,Scincidae,Scincinae,maxilla,1,1L,"unicuspid, striated crowns",75,,none
41229,27705,1D,117.5,115,120,2B17,lizard,Scincidae,Scincinae,maxilla,1,1R,"unicuspid, striated crowns",100,,none
41229,27706,1D,117.5,115,120,2B17,lizard,,,pelvis,1,1L,,75,,
41229,27707,1D,117.5,115,120,2B17,lizard,,,pelvis,1,1L,,50,,
41229,27708,1D,117.5,115,120,2B17,lizard,,,braincase,1,1L,otooccipital,,,
41229,27709,1D,117.5,115,120,2B17,lizard,,,scapulocorocoid,1,1R,,100,,
41229,27710,1D,117.5,115,120,2B17,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,squamosal,1,1L,2 long horns ,75,,
41229,27711,1D,117.5,115,120,2B17,lizard,,,vertebra,7,,,,,
41229,27712,1D,117.5,115,120,2B17,lizard,,,vertebra,1,,,,,
41229,27713,1E,117.5,115,120,2B17,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1L,"tubercle, open mk",100,,none
41229,27714,1E,117.5,115,120,2B17,lizard,Phrynosomatidae,,dentary,1,1R,tricuspid,50,,none
41229,27715,1E,117.5,115,120,2B17,lizard,Phrynosomatidae,,maxilla,1,1L,tricuspid,100,,none
41229,27716,1E,117.5,115,120,2B17,lizard,Scincidae,Scincinae,prefrontal,1,1L,,100,,
41229,27717,1E,117.5,115,120,2B17,lizard,,,vertebra,1,,,,,
41229,27718,1,122.5,120,125,2C1,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",50,,crown
41229,27719,1,122.5,120,125,2C1,lizard,,,femur,1,1L,,100,,
41229,27720,1,122.5,120,125,2C1,lizard,,,femur,1,1R,,100,,
41229,27721,1,122.5,120,125,2C1,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,27722,1,122.5,120,125,2C1,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,27723,1,122.5,120,125,2C1,lizard,Phrynosomatidae,,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns",100,Yes,crown
41229,27724,1,122.5,120,125,2C1,lizard,Scincidae,Scincinae,maxilla,1,1R,"unicuspid, striated crowns",100,,none
41229,27725,1,122.5,120,125,2C1,lizard,Anguidae,,osteoderm,1,,,,,
41229,27726,1,122.5,120,125,2C1,lizard,,,pelvis,1,1R,,50,,
41229,27727,1,122.5,120,125,2C1,lizard,,,scapulocorocoid,1,1L,,100,,
41229,27728,1,122.5,120,125,2C1,lizard,,,tibia,1,,,100,,
41229,27729,1,122.5,120,125,2C1,lizard,,,vertebra,9,,,,,
41229,27730,1A,122.5,120,125,2C1,lizard,Phrynosomatidae,,coronoid,1,1R,,75,,
41229,27731,1A,122.5,120,125,2C1,lizard,,,dentary,1,1L,"unicuspid, striated crowns",0,,none
41229,27732,1A,122.5,120,125,2C1,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",100,Yes,crown
41229,27733,1A,122.5,120,125,2C1,lizard,Teiidae,Teiinae,dentary,1,1L,bicuspid some tricuspid,100,,none
41229,27734,1A,122.5,120,125,2C1,lizard,Phrynosomatidae,,jugal,1,1L,,100,,
41229,27735,1A,122.5,120,125,2C1,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,unicuspid,100,,none
41229,27736,1A,122.5,120,125,2C1,lizard,Phrynosomatidae,,maxilla,1,1L,"tricuspid, slightly eroded tooth crowns",100,,crown
41229,27737,1A,122.5,120,125,2C1,lizard,,,vertebra,4,,,,,
41229,27738,1B,122.5,120,125,2C2,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",25,,crown
41229,27739,1B,122.5,120,125,2C2,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",25,,crown
41229,27740,1B,122.5,120,125,2C2,lizard,,,femur,1,1L,,100,,
41229,27741,1B,122.5,120,125,2C2,lizard,Phrynosomatidae,Phrynosoma cornutum,parietal,1,1L,"1 long horn,fragment",25,,
41229,27742,1B,122.5,120,125,2C2,lizard,,,scapulocorocoid,1,1L,fragment,25,,
41229,27743,1B,122.5,120,125,2C2,lizard,,,vertebra,8,,,,,
41229,27744,1D,122.5,120,125,2C2,lizard,Phrynosomatidae,,coronoid,1,1R,,75,,
41229,27745,1D,122.5,120,125,2C2,lizard,Pleurodonta cf. Phrynotomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",50,,crown
41229,27746,1D,122.5,120,125,2C2,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27747,1D,122.5,120,125,2C2,lizard,cf. Scincidae,,dentary,1,1R,slightly eroded tooth crowns,75,,crown
41229,27748,1D,122.5,120,125,2C2,lizard,,,dentary,1,1R,"unicuspid, slightly eroded cown, ant frag deep gutter, fragment",0,,crown
41229,27749,1D,122.5,120,125,2C2,lizard,Phrynosomatidae,,frontal,1,,anterior frag.,50,,
41229,27750,1D,122.5,120,125,2C2,lizard,Scincidae,Scincinae,jugal,1,1L,,75,,
41229,27751,1D,122.5,120,125,2C2,lizard,cf. Anguidae,,jugal,1,1L,fragment,50,,
41229,27752,1D,122.5,120,125,2C2,lizard,Phrynosomatidae,,maxilla,1,1L,"tricuspid,  eroded tooth crowns",50,,crown
41229,27753,1D,122.5,120,125,2C2,lizard,Pleurodonta cf. Phrynotomatidae,,maxilla,1,1R,"unicuspid, slightly eroded cown",25,,crown
41229,27754,1D,122.5,120,125,2C2,lizard,Phrynosomatidae,,parietal,1,1R,fragment,50,,
41229,27755,1D,122.5,120,125,2C2,lizard,,,vertebra,6,,,,,
41229,27756,1E,122.5,120,125,2C1,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27757,1E,122.5,120,125,2C1,lizard,,,vertebra,3,,,,,
41229,27758,1E,122.5,120,125,2C1,lizard,,,vertebra,7,,,,,
41229,27759,1,127.5,125,130,2C4,lizard,Anguidae,Ophisaurus,dentary,1,1L,unicuspid,50,,none
41229,27760,1,127.5,125,130,2C4,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid,  eroded tooth crowns",50,,crown
41229,27761,1,127.5,125,130,2C4,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,27762,1,127.5,125,130,2C4,lizard,,,humerus,1,1R,,100,,
41229,27763,1,127.5,125,130,2C4,lizard,Phrynosomatidae,,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27764,1,127.5,125,130,2C4,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,squamosal,1,1R,"1 long horn, 1 small, 1 broken",100,,
41229,27765,1,127.5,125,130,2C4,lizard,,,vertebra,13,,,,,
41229,27766,1A,127.5,125,130,2C3,lizard,,,vertebra,6,,,,,
41229,27767,1B,127.5,125,130,2C3,lizard,Phrynosomatidae,,coronoid,1,1R,,100,,
41229,27768,1B,127.5,125,130,2C3,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,unicuspid,75,,none
41229,27769,1B,127.5,125,130,2C3,lizard,,,pelvis,1,1R,,50,,
41229,27770,1B,127.5,125,130,2C3,lizard,cf. Scincidae,,pterygoid,1,1R,,25,,
41229,27771,1B,127.5,125,130,2C3,lizard,,,vertebra,5,,,,,
41229,27772,1D,127.5,125,130,2C3,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid,  eroded tooth crowns",100,,crown
41229,27773,1D,127.5,125,130,2C3,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,100,,
41229,27774,1D,127.5,125,130,2C3,lizard,Phrynosomatidae,,parietal,1,,,75,,
41229,27775,1D,127.5,125,130,2C3,lizard,,,pelvis,1,1L,,50,,
41229,27776,1D,127.5,125,130,2C3,lizard,,,pelvis,1,1R,,75,,
41229,27777,1D,127.5,125,130,2C3,lizard,,,vertebra,4,,,,,
41229,27778,1D,127.5,125,130,2C4,lizard,,,vertebra,1,,,,,
41229,27779,1E,127.5,125,130,2C4,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",50,,crown
41229,27780,1E,127.5,125,130,2C4,lizard,cf. Scincidae,,dentary,1,1L,"unicuspid, striated crowns",50,,
41229,27781,1E,127.5,125,130,2C4,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",50,,crown
41229,27782,1E,127.5,125,130,2C4,lizard,cf. Scincidae,,dentary,1,1R,eroded tooth shaft and crown,75,,shaft
41229,27783,1E,127.5,125,130,2C4,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",100,,crown
41229,27784,1E,127.5,125,130,2C4,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27785,1E,127.5,125,130,2C4,lizard,Phrynosomatidae,,dentary,1,1R,tricuspid,50,,none
41229,27786,1E,127.5,125,130,2C4,lizard,,,femur,1,1R,,100,,
41229,27787,1E,127.5,125,130,2C4,lizard,Scincidae,Scincinae,frontal,1,1R,,100,,
41229,27788,1E,127.5,125,130,2C4,lizard,,,humerus,1,1R,,100,,
41229,27789,1E,127.5,125,130,2C4,lizard,,,phalanges,1,,,,,
41229,27790,1E,127.5,125,130,2C4,lizard,,,metacarpals_metatarsals,1,,,,,
41229,27791,1E,127.5,125,130,2C4,lizard,,,pelvis,1,1R,,50,,
41229,27792,1E,127.5,125,130,2C4,lizard,,,scapulocorocoid,1,1R,,50,,
41229,27793,1E,127.5,125,130,2C4,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,surangular,1,1L,3 horns on side,100,,
41229,27794,1E,127.5,125,130,2C4,lizard,,,vertebra,1,,,,,
41229,27795,1E,127.5,125,130,2C4,lizard,,,vertebra,7,,,,,
41229,27796,1E,127.5,125,130,2C4,lizard,,,vertebra,5,,,,,
41229,27797,1,132.5,130,135,2C6,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27798,1,132.5,130,135,2C6,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,,crown
41229,27799,1,132.5,130,135,2C6,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,27800,1,132.5,130,135,2C6,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,27801,1,132.5,130,135,2C6,lizard,Phrynosomatidae,,maxilla,1,1L,"tricuspid, slightly eroded tooth crowns",100,,crown
41229,27802,1,132.5,130,135,2C6,lizard,Phrynosomatidae,,maxilla,1,1R,"tricuspid,  eroded tooth crowns",100,,crown
41229,27803,1,132.5,130,135,2C6,lizard,Phrynosomatidae,,maxilla,1,1R,"tricuspid,  eroded tooth crowns",100,,crown
41229,27804,1,132.5,130,135,2C6,lizard,Scincidae,Scincinae,maxilla,1,1R,missing teeth covered in travertine,100,,
41229,27805,1,132.5,130,135,2C6,lizard,,,pelvis,1,1L,,75,,
41229,27806,1,132.5,130,135,2C6,lizard,,,pelvis,1,1L,,75,,
41229,27807,1,132.5,130,135,2C6,lizard,,,pelvis,1,1R,,50,,
41229,27808,1,132.5,130,135,2C6,lizard,,,scapulocorocoid,1,1L,,100,,
41229,27809,1,132.5,130,135,2C6,lizard,,,vertebra,21,,,,,
41229,27810,1,132.5,130,135,2C6,lizard,,,vertebra,6,,,,,
41229,27811,1A,132.5,130,135,2C6,lizard,Scincidae,Scincinae,dentary,1,1L,"unicuspid, striated crowns",100,,none
41229,27812,1A,132.5,130,135,2C6,lizard,,,femur,1,1R,,100,,
41229,27813,1A,132.5,130,135,2C6,lizard,,,humerus,1,1L,,100,,
41229,27814,1A,132.5,130,135,2C6,lizard,Phrynosomatidae,,jugal,1,1L,,75,,
41229,27815,1A,132.5,130,135,2C6,lizard,Phrynosomatidae,cf. Sceloporus,parietal,1,,,75,,
41229,27816,1A,132.5,130,135,2C6,lizard,,,pelvis,1,1R,,75,,
41229,27817,1A,132.5,130,135,2C6,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,squamosal,1,1L,2 medium sized horns,75,,
41229,27818,1A,132.5,130,135,2C6,lizard,,,tibia,1,,,100,,
41229,27819,1A,132.5,130,135,2C6,lizard,,,vertebra,4,,,,,
41229,27820,1B,132.5,130,135,2C5,lizard,,,humerus,1,,,75,,
41229,27821,1B,132.5,130,135,2C5,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,squamosal,1,1R,2 long horns,75,,
41229,27822,1B,132.5,130,135,2C5,lizard,,,tibia,1,,,100,,
41229,27823,1B,132.5,130,135,2C5,lizard,,,vertebra,4,,,,,
41229,27824,1D,132.5,130,135,2C5,lizard,Scincidae,Scincinae,dentary,1,1L,unicuspid,75,,none
41229,27825,1D,132.5,130,135,2C5,lizard,Scincidae,Scincinae,dentary,1,1R,unicuspid,75,,none
41229,27826,1D,132.5,130,135,2C5,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1L,"unicuspid, slightly eroded cown, open mk",75,,crown
41229,27827,1D,132.5,130,135,2C5,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",50,,crown
41229,27828,1D,132.5,130,135,2C5,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,27829,1D,132.5,130,135,2C5,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,27830,1D,132.5,130,135,2C5,lizard,,,humerus,1,1L,,75,,
41229,27831,1D,132.5,130,135,2C5,lizard,,,vertebra,9,,,,,
41229,27832,1D/E,132.5,130,135,2C6,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"unicuspid, closed mk, no tubercles",75,,none
41229,27833,1D/E,132.5,130,135,2C6,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"unicuspid, closed mk, no tubercles",75,,none
41229,27834,1D/E,132.5,130,135,2C6,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"unicuspid, closed mk, no tubercles",75,,none
41229,27835,1D/E,132.5,130,135,2C6,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"unicuspid, closed mk, no tubercles",25,,none
41229,27836,1D/E,132.5,130,135,2C6,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"unicuspid, closed mk, no tubercles",75,,none
41229,27837,1D/E,132.5,130,135,2C6,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"unicuspid, closed mk, no tubercles",75,,none
